1,0,0
2,3,10.112
3,2,25.856
4,3,35.712
5,4,37.12
6,3,38.144
7,2,54.4
8,0,65.664
9,3,85.248
10,2,88.192
11,0,99.456
12,2,118.53
13,3,129.15
14,4,130.69
15,3,131.33
16,2,147.84
17,4,168.58
18,0,170.88
19,2,174.34
20,4,175.23
21,0,180.86
22,4,182.66
23,0,186.11
24,4,190.72
25,0,200.45
26,4,202.11
27,0,205.57
28,4,210.18
29,0,213.89
30,4,214.78
31,4,219.65
32,3,221.57
33,1,222.72
