1,2,0
2,0,34.432
3,3,45.696
4,0,48.384
5,3,51.2
6,0,54.016
7,3,56.704
8,0,59.008
9,3,62.464
10,0,65.28
11,3,101.89
12,0,124.16
13,3,135.55
14,0,143.87
15,3,153.22
16,4,201.09
17,1,213.38
18,5,223.62
